average salary,job title,seniority,location,company name,size,type of ownership,python,rstudio,sql,aws,pytorch,sas,excel
52500.0,data analyst,senior,Vancouver,Aritzia,1001 to 5000 employees,Company - Public,0,0,1,0,0,0,0
52500.0,data analyst,unspecified,Toronto,CI Financial,1001 to 5000 employees,Company - Public,1,0,1,1,0,0,1
91000.0,data scientist,senior,Woodbridge,Fuze HR Solutions,51 to 200 employees,Company - Private,1,0,0,1,0,1,0
91000.0,data scientist,unspecified,Toronto,TD Bank,10000+ employees,Company - Public,0,0,0,0,0,0,0
91000.0,data scientist,unspecified,Vancouver,IT IQ TECH RECRUITERS LTD,1 to 50 employees,Company - Private,0,0,0,0,0,0,0
91000.0,data scientist,unspecified,Toronto,BMO Financial Group,10000+ employees,Company - Public,1,0,1,1,0,1,0
91000.0,data analyst,senior,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,1,1
91000.0,data scientist,senior,Toronto,Manulife,10000+ employees,Company - Public,1,0,1,1,0,1,0
91000.0,data analyst,senior,Montreal,Banque Nationale du Canada,10000+ employees,Company - Public,0,0,0,0,0,0,0
91000.0,data scientist,senior,Toronto,Tonal,51 to 200 employees,Company - Private,1,0,0,1,0,0,0
91000.0,data scientist,senior,Montreal,SSENSE,501 to 1000 employees,Company - Private,1,0,1,1,0,0,1
91000.0,data scientist,senior,Vancouver,Resilient Management,1 to 50 employees,Company - Private,1,0,1,1,0,0,0
91000.0,data analyst,senior,Toronto,FreshBooks,201 to 500 employees,Company - Private,1,0,1,1,0,0,0
91000.0,data analyst,unspecified,Montreal,ZeniMax Media Inc.,201 to 500 employees,Company - Private,1,0,1,1,0,0,1
91000.0,data scientist,senior,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,0,1
91000.0,data scientist,senior,Toronto,Fusion Analytics,1 to 50 employees,Company - Private,1,0,0,1,0,0,1
91000.0,data scientist,senior,Montreal,Intact,10000+ employees,Company - Public,1,0,0,1,0,0,0
91000.0,data analyst,unspecified,Vancouver,AceIt Strategies!,1 to 50 employees,Unknown,0,0,0,0,0,0,0
91000.0,statistician,senior,Kirkland,IQVIA,10000+ employees,Company - Public,0,0,0,0,0,1,1
91000.0,data scientist,senior,Victoria,BC IMC,Unknown,Company - Private,1,0,1,1,0,1,1
91000.0,data scientist,senior,Montreal,SSENSE,501 to 1000 employees,Company - Private,1,0,1,1,0,1,1
91000.0,data scientist,senior,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,0,0
91000.0,data scientist,senior,Vancouver,Teck Resources Limited,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,1
91000.0,data scientist,senior,Brampton,Joe Fresh,201 to 500 employees,Subsidiary or Business Segment,1,0,1,1,0,0,0
91000.0,data analyst,senior,Toronto,LifeLabs,1001 to 5000 employees,Company - Private,1,0,1,1,0,0,1
110000.0,data scientist,senior,Vancouver,Unity Technologies,1001 to 5000 employees,Company - Private,1,0,0,1,1,0,0
110000.0,data scientist,senior,Montreal,DRW,1001 to 5000 employees,Company - Private,1,0,1,1,1,0,1
110000.0,data scientist,senior,Toronto,Manulife,10000+ employees,Company - Public,1,0,1,1,0,1,1
110000.0,actuarial analyst,unspecified,Toronto,CAAT Pension Plan,51 to 200 employees,Company - Private,0,0,0,0,0,0,0
110000.0,data analyst,senior,Mississauga,Citi,10000+ employees,Company - Public,0,0,0,0,0,0,0
110000.0,data analyst,senior,Mississauga,Citibank,5001 to 10000 employees,Subsidiary or Business Segment,0,0,0,0,0,0,0
110000.0,actuarial analyst,senior,Markham,Allstate Canada,10000+ employees,Company - Public,0,0,1,0,0,1,1
110000.0,data scientist,senior,Toronto,Manulife,10000+ employees,Company - Public,1,0,1,1,0,1,1
110000.0,data scientist,senior,Welwyn,Roche,10000+ employees,Company - Public,0,0,0,0,0,0,1
110000.0,actuarial analyst,unspecified,Toronto,HUB International,10000+ employees,Company - Private,0,0,1,0,0,1,1
110000.0,data analyst,senior,Mississauga,BMO Financial Group,10000+ employees,Company - Public,1,0,0,1,0,1,1
110000.0,data analyst,unspecified,Vancouver,IT IQ TECH RECRUITERS LTD,1 to 50 employees,Company - Private,0,0,0,0,0,1,1
110000.0,data analyst,unspecified,Vancouver,IT IQ TECH RECRUITERS LTD,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
110000.0,data scientist,senior,Quebec,Intact,10000+ employees,Company - Public,1,0,0,1,0,0,1
110000.0,data scientist,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,0,1
110000.0,data scientist,senior,Toronto,GALE Partners,201 to 500 employees,Company - Private,1,0,1,1,1,0,1
110000.0,data scientist,senior,Toronto,Canadian Tire Corporation,5001 to 10000 employees,Company - Public,1,0,1,1,0,0,0
110000.0,actuarial analyst,unspecified,Montreal,Northbridge Financial Corporation,1001 to 5000 employees,Subsidiary or Business Segment,0,0,0,0,0,1,1
110000.0,data scientist,senior,Markham,Aviva,10000+ employees,Company - Public,0,0,0,0,0,0,0
110000.0,data scientist,senior,Welwyn,Roche,10000+ employees,Company - Public,0,0,0,0,0,0,1
110000.0,data scientist,unspecified,Toronto,Xero,1001 to 5000 employees,Company - Public,1,0,0,1,0,0,1
110000.0,data analyst,senior,Vancouver,Kabam,201 to 500 employees,Company - Private,0,0,1,0,0,0,0
110000.0,data analyst,senior,Richmond,ZE Power Engineering,1 to 50 employees,Company - Private,0,0,1,0,0,0,1
110000.0,data scientist,senior,Toronto,Atmosphere,1 to 50 employees,Company - Public,1,0,1,1,0,0,0
110000.0,actuarial analyst,senior,Markham,Aviva,10000+ employees,Company - Public,1,0,1,1,0,1,1
110000.0,data analyst,senior,Toronto,Maxima Consulting,51 to 200 employees,Company - Private,1,0,1,1,0,0,1
80500.0,data scientist,senior,Vancouver,IT IQ TECH RECRUITERS LTD,1 to 50 employees,Company - Private,1,0,1,1,0,0,1
80500.0,data scientist,unspecified,Stouffville,Scentroid,1 to 50 employees,Company - Private,1,0,0,1,0,0,0
80500.0,data scientist,senior,Vancouver,Global Relay,201 to 500 employees,Company - Private,1,0,0,1,0,0,0
80500.0,actuarial analyst,unspecified,Thornhill,CAA South Central Ontario,1001 to 5000 employees,Non-profit Organisation,0,0,0,0,0,1,1
80500.0,data scientist,senior,Welwyn,Roche,10000+ employees,Company - Public,0,0,0,0,0,0,1
80500.0,actuarial analyst,unspecified,Toronto,Northbridge Financial Corporation,1001 to 5000 employees,Subsidiary or Business Segment,0,0,0,0,0,1,1
80500.0,actuarial analyst,senior,Toronto,Zurich,Unknown,Company - Public,0,0,0,0,0,0,0
80500.0,data analyst,senior,Toronto,Thinkingbox,1 to 50 employees,Company - Private,0,0,1,0,0,0,0
80500.0,data scientist,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,0,1
80500.0,data scientist,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,0,0
80500.0,data scientist,senior,Brampton,Loblaw Companies Limited,10000+ employees,Company - Public,1,0,1,1,0,0,0
80500.0,data scientist,senior,Woodbridge,407 ETR,201 to 500 employees,Company - Private,1,0,0,1,0,1,0
80500.0,data analyst,senior,Brampton,Loblaw,10000+ employees,Company - Public,1,0,1,1,0,1,1
80500.0,data scientist,senior,Vancouver,Global Relay,201 to 500 employees,Company - Private,1,0,0,1,0,0,1
80500.0,actuarial analyst,senior,Anjou,Intact,10000+ employees,Company - Public,1,0,0,1,0,1,0
